"id:ID","contentRaw","createdAt","originalBrand","originalCpu","originalHardDrive","originalName","originalRam","originalVideoCard","sourceFile","sourceLine",":LABEL"
"doc_laptop_mythlogic_pollux_1613","INSERT INTO laptops VALUES ('Mythlogic Pollux 1613', 'Mythlogic', 'intel i9', 'RTX20xx', 16, '128GB', '4 TB', 3899.0, 'Custom laptop with professional specifications. Great for content creators and power users. Boutique quality with maximum performance configurations.');","2025-07-31T22:07:41.394927","Mythlogic","intel i9","4 TB","Mythlogic Pollux 1613","128GB","RTX20xx","laptop-data.sql","79","D_LaptopSpec"
"doc_laptop_obsidian_pc_shadow","INSERT INTO laptops VALUES ('Obsidian PC Shadow', 'Obsidian PC', 'I 9', 'nvidia 20xx', 15, '128G', '4TB', 3699.0, 'Premium gaming laptop with custom configuration options. Perfect for enthusiasts who want unique systems. High-end performance with personalized aesthetics.');","2025-07-31T22:07:41.394927","Obsidian PC","I 9","4TB","Obsidian PC Shadow","128G","nvidia 20xx","laptop-data.sql","80","D_LaptopSpec"
"doc_laptop_refurbished_thinkpad_t480","INSERT INTO laptops VALUES ('Refurbished ThinkPad T480', 'Lenovo', 'i5', 'NVIDIA 20xx', 14, '16GB', '512GB', 799.0, 'Refurbished business laptop with solid build quality. Great for budget-conscious professionals and students. ThinkPad reliability at affordable price point.');","2025-07-31T22:07:41.394927","Lenovo","i5","512GB","Refurbished ThinkPad T480","16GB","NVIDIA 20xx","laptop-data.sql","81","D_LaptopSpec"
"doc_laptop_open_box_xps_13","INSERT INTO laptops VALUES ('Open-box XPS 13', 'Dell', 'I5', 'GeForce 20xx', 13, '16G', '512G', 899.0, 'Open-box premium ultrabook with warranty. Perfect for users who want premium features at lower cost. XPS quality with budget-friendly pricing.');","2025-07-31T22:07:41.394927","Dell","I5","512G","Open-box XPS 13","16G","GeForce 20xx","laptop-data.sql","82","D_LaptopSpec"
"doc_laptop_certified_pre_owned_macbook_air","INSERT INTO laptops VALUES ('Certified Pre-owned MacBook Air', 'Apple', 'Intel i5', 'nvidia rtx 20xx', 13, '16 GB', '512GB', 999.0, 'Certified pre-owned MacBook with warranty. Great for Apple ecosystem users on budget. Apple quality with affordable pricing and warranty support.');","2025-07-31T22:07:41.394927","Apple","Intel i5","512GB","Certified Pre-owned MacBook Air","16 GB","nvidia rtx 20xx","laptop-data.sql","83","D_LaptopSpec"
"doc_laptop_factory_outlet_elitebook","INSERT INTO laptops VALUES ('Factory Outlet EliteBook', 'HP', 'intel i5', 'RTX 20xx', 14, '16GB', '512G', 849.0, 'Factory outlet business laptop with full warranty. Perfect for small businesses and budget-conscious professionals. Business-grade features at outlet pricing.');","2025-07-31T22:07:41.394927","HP","intel i5","512G","Factory Outlet EliteBook","16GB","RTX 20xx","laptop-data.sql","84","D_LaptopSpec"
"doc_laptop_scratch_and_dent_zenbook","INSERT INTO laptops VALUES ('Scratch and Dent ZenBook', 'ASUS', 'I 5', 'NVIDIA 20xx', 14, '16G', '512GB', 749.0, 'Scratch and dent ultrabook with full functionality. Great for budget users who prioritize performance over aesthetics. Premium features at significant discount.');","2025-07-31T22:07:41.394927","ASUS","I 5","512GB","Scratch and Dent ZenBook","16G","NVIDIA 20xx","laptop-data.sql","85","D_LaptopSpec"
"doc_laptop_framework_laptop_13","INSERT INTO laptops VALUES ('Framework Laptop 13', 'Framework', 'i7', 'GeForce RTX 20xx', 13, '32GB', '1T', 1999.0, 'Modular laptop with repairable design and upgradeable ports. Perfect for sustainability-focused users and tech enthusiasts. Revolutionary approach with solid performance.');","2025-07-31T22:07:41.394927","Framework","i7","1T","Framework Laptop 13","32GB","GeForce RTX 20xx","laptop-data.sql","86","D_LaptopSpec"
"doc_laptop_pine64_rockpro64_laptop","INSERT INTO laptops VALUES ('Pine64 RockPro64 Laptop', 'Pine64', 'I7', 'nvidia 20xx', 15, '32G', '1TB', 899.0, 'ARM-based laptop with open-source design. Great for developers and open-source enthusiasts. Unique architecture with community support and development.');","2025-07-31T22:07:41.394927","Pine64","I7","1TB","Pine64 RockPro64 Laptop","32G","nvidia 20xx","laptop-data.sql","87","D_LaptopSpec"
"doc_laptop_librem_14","INSERT INTO laptops VALUES ('Librem 14', 'Purism', 'Intel i7', 'RTX20xx', 14, '32 GB', '1T', 1999.0, 'Privacy-focused laptop with hardware security features. Perfect for security professionals and privacy advocates. Open-source firmware with privacy-first design.');","2025-07-31T22:07:41.394927","Purism","Intel i7","1T","Librem 14","32 GB","RTX20xx","laptop-data.sql","88","D_LaptopSpec"
"doc_laptop_starlite_mk_v","INSERT INTO laptops VALUES ('StarLite Mk V', 'Star Labs', 'intel i7', 'NVIDIA RTX 20xx', 11, '32GB', '1 TB', 899.0, 'Compact Linux laptop with premium build quality. Great for developers and minimalist users. Ultra-portable with Linux optimization and solid specs.');","2025-07-31T22:07:41.394927","Star Labs","intel i7","1 TB","StarLite Mk V","32GB","NVIDIA RTX 20xx","laptop-data.sql","89","D_LaptopSpec"
"doc_laptop_novena_laptop","INSERT INTO laptops VALUES ('Novena Laptop', 'Bunnie Studios', 'I 7', 'GeForce 20xx', 13, '32G', '1TB', 1299.0, 'Open-hardware laptop with complete transparency. Perfect for hardware hackers and security researchers. Fully open design with educational value and solid performance.');","2025-07-31T22:07:41.395935","Bunnie Studios","I 7","1TB","Novena Laptop","32G","GeForce 20xx","laptop-data.sql","90","D_LaptopSpec"
"doc_laptop_alienware_x14_r2","INSERT INTO laptops VALUES ('Alienware x14 R2', 'Alienware', 'i9', 'nvidia rtx 20xx', 14, '64GB', '2T', 3499.0, 'Compact gaming laptop with alien design and powerful specs. Perfect for mobile gaming and LAN parties. Premium build with gaming-focused features in portable form.');","2025-07-31T22:07:41.395935","Alienware","i9","2T","Alienware x14 R2","64GB","nvidia rtx 20xx","laptop-data.sql","91","D_LaptopSpec"
"doc_laptop_rog_flow_z13","INSERT INTO laptops VALUES ('ROG Flow Z13', 'ASUS', 'I9', 'NVIDIA RTX 20xx', 13, '64G', '2TB', 2999.0, 'Gaming tablet with detachable keyboard and powerful specs. Great for mobile gaming and creative work. Unique form factor with solid gaming performance.');","2025-07-31T22:07:41.395935","ASUS","I9","2TB","ROG Flow Z13","64G","NVIDIA RTX 20xx","laptop-data.sql","92","D_LaptopSpec"
"doc_laptop_msi_stealth_17_studio","INSERT INTO laptops VALUES ('MSI Stealth 17 Studio', 'MSI', 'Intel Core i9', 'GeForce 20xx', 17, '64 GB', '2T', 3799.0, 'Large-screen gaming laptop with studio-grade features. Perfect for content creators and professional gamers. Premium build with creator and gaming optimization.');","2025-07-31T22:07:41.395935","MSI","Intel Core i9","2T","MSI Stealth 17 Studio","64 GB","GeForce 20xx","laptop-data.sql","93","D_LaptopSpec"
"doc_laptop_razer_blade_15_studio","INSERT INTO laptops VALUES ('Razer Blade 15 Studio', 'Razer', 'intel i9', 'RTX20xx', 15, '64GB', '2 TB', 3299.0, 'Creator-focused gaming laptop with color-accurate display. Ideal for professional content creation and gaming. Premium materials with dual-purpose optimization.');","2025-07-31T22:07:41.395935","Razer","intel i9","2 TB","Razer Blade 15 Studio","64GB","RTX20xx","laptop-data.sql","94","D_LaptopSpec"
"doc_laptop_origin_pc_eon15_x","INSERT INTO laptops VALUES ('Origin PC EON15-X', 'Origin PC', 'I 9', 'nvidia 20xx', 15, '64G', '2TB', 3599.0, 'High-performance gaming laptop with custom configuration. Perfect for enthusiasts who want maximum performance. Boutique quality with lifetime support and customization.');","2025-07-31T22:07:41.395935","Origin PC","I 9","2TB","Origin PC EON15-X","64G","nvidia 20xx","laptop-data.sql","95","D_LaptopSpec"
"doc_laptop_thinkpad_x1_extreme_gen_6","INSERT INTO laptops VALUES ('ThinkPad X1 Extreme Gen 6', 'Lenovo', 'Intel i9', 'nvidia rtx 20xx', 16, '64 GB', '2T', 3899.0, 'Ultimate business laptop with workstation performance. Perfect for executives who need maximum power and premium design. ThinkPad reliability with flagship specifications.');","2025-07-31T22:07:41.400276","Lenovo","Intel i9","2T","ThinkPad X1 Extreme Gen 6","64 GB","nvidia rtx 20xx","laptop-data.sql","23","D_LaptopSpec"
"doc_laptop_elitebook_1050_g1","INSERT INTO laptops VALUES ('EliteBook 1050 G1', 'HP', 'I9', 'NVIDIA 20xx', 15, '64G', '2TB', 2999.0, 'Premium business laptop with workstation-class graphics. Ideal for business professionals who need creative capabilities. Enterprise security with powerful performance.');","2025-07-31T22:07:41.395935","HP","I9","2TB","EliteBook 1050 G1","64G","NVIDIA 20xx","laptop-data.sql","2","D_LaptopSpec"
"doc_laptop_latitude_9440_2_in_1","INSERT INTO laptops VALUES ('Latitude 9440 2-in-1', 'Dell', 'Intel Core i9', 'GeForce RTX 20xx', 14, '64 GB', '2T', 3199.0, 'Ultra-premium business convertible with cutting-edge features. Perfect for executives and mobile professionals. Maximum portability with flagship performance.');","2025-07-31T22:07:41.395935","Dell","Intel Core i9","2T","Latitude 9440 2-in-1","64 GB","GeForce RTX 20xx","laptop-data.sql","3","D_LaptopSpec"
"doc_laptop_surface_laptop_studio","INSERT INTO laptops VALUES ('Surface Laptop Studio', 'Microsoft', 'intel i9', 'RTX20xx', 14, '64GB', '2 TB', 2799.0, 'Innovative business laptop with unique hinge design. Great for creative professionals and business users. Versatile form factor with Microsoft ecosystem integration.');","2025-07-31T22:07:41.395935","Microsoft","intel i9","2 TB","Surface Laptop Studio","64GB","RTX20xx","laptop-data.sql","4","D_LaptopSpec"
"doc_laptop_macbook_pro_14_m3_pro","INSERT INTO laptops VALUES ('MacBook Pro 14 M3 Pro', 'Apple', 'I 9', 'nvidia 20xx', 14, '64G', '2TB', 2999.0, 'Professional MacBook with M3 Pro chip and stunning display. Perfect for developers and creative professionals. Premium build quality with exceptional performance.');","2025-07-31T22:07:41.395935","Apple","I 9","2TB","MacBook Pro 14 M3 Pro","64G","nvidia 20xx","laptop-data.sql","5","D_LaptopSpec"
"doc_laptop_zenbook_pro_15_oled_um535","INSERT INTO laptops VALUES ('ZenBook Pro 15 OLED UM535', 'ASUS', 'i9', 'NVIDIA RTX 20xx', 15, '64GB', '4T', 3499.0, 'Creator workstation with stunning OLED display and powerful specs. Perfect for video editing, graphic design, and 3D modeling. Color-accurate display with professional features.');","2025-07-31T22:07:41.395935","ASUS","i9","4T","ZenBook Pro 15 OLED UM535","64GB","NVIDIA RTX 20xx","laptop-data.sql","6","D_LaptopSpec"
"doc_laptop_msi_creatorpro_x17","INSERT INTO laptops VALUES ('MSI CreatorPro X17', 'MSI', 'I9', 'GeForce 20xx', 17, '64G', '4TB', 3799.0, 'Large-screen creator laptop with professional specifications. Ideal for content creators and designers who need screen real estate. ISV-certified for professional applications.');","2025-07-31T22:07:41.395935","MSI","I9","4TB","MSI CreatorPro X17","64G","GeForce 20xx","laptop-data.sql","7","D_LaptopSpec"
"doc_laptop_gigabyte_aero_15_oled","INSERT INTO laptops VALUES ('Gigabyte AERO 15 OLED', 'Gigabyte', 'Intel i9', 'nvidia rtx 20xx', 15, '64 GB', '4T', 3299.0, 'Compact creator laptop with OLED display and powerful internals. Great for mobile content creators and designers. Premium display quality with solid performance.');","2025-07-31T22:07:41.395935","Gigabyte","Intel i9","4T","Gigabyte AERO 15 OLED","64 GB","nvidia rtx 20xx","laptop-data.sql","8","D_LaptopSpec"
"doc_laptop_razer_book_13_creator","INSERT INTO laptops VALUES ('Razer Book 13 Creator', 'Razer', 'intel i9', 'RTX 20xx', 13, '64GB', '4 TB', 2799.0, 'Compact creator laptop with premium materials and solid specs. Perfect for designers and content creators who need portability. Clean design with powerful specifications.');","2025-07-31T22:07:41.395935","Razer","intel i9","4 TB","Razer Book 13 Creator","64GB","RTX 20xx","laptop-data.sql","9","D_LaptopSpec"
"doc_laptop_hp_zbook_studio_g8","INSERT INTO laptops VALUES ('HP ZBook Studio G8', 'HP', 'I 9', 'NVIDIA 20xx', 15, '64G', '4TB', 3599.0, 'Mobile workstation optimized for creative workflows. Perfect for professional video editing and 3D work. ISV certification with creator-focused features.');","2025-07-31T22:07:41.395935","HP","I 9","4TB","HP ZBook Studio G8","64G","NVIDIA 20xx","laptop-data.sql","10","D_LaptopSpec"
"doc_laptop_xps_13_plus_developer","INSERT INTO laptops VALUES ('XPS 13 Plus Developer', 'Dell', 'i7', 'GeForce RTX 20xx', 13, '32GB', '1T', 2199.0, 'Developer-focused ultrabook with premium build and Linux support. Perfect for software developers and programmers. Clean design with developer-optimized features.');","2025-07-31T22:07:41.395935","Dell","i7","1T","XPS 13 Plus Developer","32GB","GeForce RTX 20xx","laptop-data.sql","11","D_LaptopSpec"
"doc_laptop_spectre_x360_16","INSERT INTO laptops VALUES ('Spectre x360 16', 'HP', 'I7', 'nvidia 20xx', 16, '32G', '1TB', 2499.0, 'Large-screen premium convertible with elegant design. Great for business professionals and creatives. Luxury materials with versatile form factor.');","2025-07-31T22:07:41.395935","HP","I7","1TB","Spectre x360 16","32G","nvidia 20xx","laptop-data.sql","12","D_LaptopSpec"
"doc_laptop_thinkpad_x1_carbon_gen_11","INSERT INTO laptops VALUES ('ThinkPad X1 Carbon Gen 11', 'Lenovo', 'Intel i7', 'RTX20xx', 14, '32 GB', '1T', 2299.0, 'Flagship business ultrabook with carbon fiber construction. Perfect for mobile executives and professionals. Ultimate portability with premium build quality.');","2025-07-31T22:07:41.395935","Lenovo","Intel i7","1T","ThinkPad X1 Carbon Gen 11","32 GB","RTX20xx","laptop-data.sql","13","D_LaptopSpec"
"doc_laptop_macbook_air_15_m3","INSERT INTO laptops VALUES ('MacBook Air 15 M3', 'Apple', 'intel i7', 'NVIDIA RTX 20xx', 15, '32GB', '1 TB', 1899.0, 'Large-screen MacBook Air with M3 chip and all-day battery. Ideal for students and professionals who need portability. Silent fanless design with solid performance.');","2025-07-31T22:07:41.395935","Apple","intel i7","1 TB","MacBook Air 15 M3","32GB","NVIDIA RTX 20xx","laptop-data.sql","14","D_LaptopSpec"
"doc_laptop_zenbook_14_oled_ux3402","INSERT INTO laptops VALUES ('ZenBook 14 OLED UX3402', 'ASUS', 'I 7', 'GeForce 20xx', 14, '32G', '1TB', 1799.0, 'Compact ultrabook with vibrant OLED display. Great for professionals who value display quality. Premium materials with excellent screen and portability.');","2025-07-31T22:07:41.395935","ASUS","I 7","1TB","ZenBook 14 OLED UX3402","32G","GeForce 20xx","laptop-data.sql","15","D_LaptopSpec"
"doc_laptop_ideapad_pro_5_16","INSERT INTO laptops VALUES ('IdeaPad Pro 5 16', 'Lenovo', 'i7', 'nvidia rtx 20xx', 16, '32GB', '2T', 1699.0, 'Large-screen laptop with solid performance for professionals. Perfect for business users who need screen real estate. Good balance of features and affordability.');","2025-07-31T22:07:41.395935","Lenovo","i7","2T","IdeaPad Pro 5 16","32GB","nvidia rtx 20xx","laptop-data.sql","16","D_LaptopSpec"
"doc_laptop_inspiron_16_7000_2_in_1","INSERT INTO laptops VALUES ('Inspiron 16 7000 2-in-1', 'Dell', 'I7', 'NVIDIA 20xx', 16, '32G', '2TB', 1899.0, 'Convertible laptop with large screen and versatile design. Great for professionals and students. Good performance with flexible usage modes.');","2025-07-31T22:07:41.395935","Dell","I7","2TB","Inspiron 16 7000 2-in-1","32G","NVIDIA 20xx","laptop-data.sql","17","D_LaptopSpec"
"doc_laptop_pavilion_aero_13","INSERT INTO laptops VALUES ('Pavilion Aero 13', 'HP', 'Intel i7', 'GeForce RTX 20xx', 13, '32 GB', '2T', 1499.0, 'Ultra-lightweight laptop with solid performance. Perfect for professionals who travel frequently. Exceptional portability with good specifications.');","2025-07-31T22:07:41.395935","HP","Intel i7","2T","Pavilion Aero 13","32 GB","GeForce RTX 20xx","laptop-data.sql","18","D_LaptopSpec"
"doc_laptop_swift_5_sf514","INSERT INTO laptops VALUES ('Swift 5 SF514', 'Acer', 'intel i7', 'RTX 20xx', 14, '32GB', '2 TB', 1399.0, 'Mid-range ultrabook with good build quality and performance. Great for students and professionals. Solid value proposition with modern features.');","2025-07-31T22:07:41.395935","Acer","intel i7","2 TB","Swift 5 SF514","32GB","RTX 20xx","laptop-data.sql","19","D_LaptopSpec"
"doc_laptop_vivobook_pro_15_k6502","INSERT INTO laptops VALUES ('VivoBook Pro 15 K6502', 'ASUS', 'I 7', 'nvidia 20xx', 15, '32G', '2TB', 1599.0, 'Creator-focused laptop with decent specs at competitive price. Perfect for content creators on budget. Good performance with creative-oriented features.');","2025-07-31T22:07:41.395935","ASUS","I 7","2TB","VivoBook Pro 15 K6502","32G","nvidia 20xx","laptop-data.sql","20","D_LaptopSpec"
"doc_laptop_legion_pro_7i_gen_8","INSERT INTO laptops VALUES ('Legion Pro 7i Gen 8', 'Lenovo', 'i9', 'NVIDIA RTX 20xx', 16, '32GB', '1T', 2999.0, 'High-performance gaming laptop with premium features. Perfect for serious gamers and content creators. Advanced cooling with RGB lighting and solid build.');","2025-07-31T22:07:41.395935","Lenovo","i9","1T","Legion Pro 7i Gen 8","32GB","NVIDIA RTX 20xx","laptop-data.sql","21","D_LaptopSpec"
"doc_laptop_omen_17_cb2000","INSERT INTO laptops VALUES ('Omen 17 cb2000', 'HP', 'I9', 'GeForce 20xx', 17, '32G', '1TB', 2599.0, 'Large-screen gaming laptop with powerful specs and gaming features. Great for competitive gaming and streaming. Advanced thermal design with gaming aesthetics.');","2025-07-31T22:07:41.395935","HP","I9","1TB","Omen 17 cb2000","32G","GeForce 20xx","laptop-data.sql","22","D_LaptopSpec"
"doc_laptop_predator_helios_16","INSERT INTO laptops VALUES ('Predator Helios 16', 'Acer', 'Intel i9', 'nvidia rtx 20xx', 16, '32 GB', '1T', 2799.0, 'Gaming laptop with balanced performance and premium features. Perfect for gaming enthusiasts and content creators. Solid cooling with modern gaming features.');","2025-07-31T22:07:41.395935","Acer","Intel i9","1T","Predator Helios 16","32 GB","nvidia rtx 20xx","laptop-data.sql","23","D_LaptopSpec"
"doc_laptop_rog_strix_scar_16","INSERT INTO laptops VALUES ('ROG Strix SCAR 16', 'ASUS', 'intel i9', 'RTX20xx', 16, '32GB', '1 TB', 3199.0, 'Esports-focused gaming laptop with competitive features. Ideal for professional gamers and enthusiasts. High refresh rate display with gaming optimization.');","2025-07-31T22:07:41.395935","ASUS","intel i9","1 TB","ROG Strix SCAR 16","32GB","RTX20xx","laptop-data.sql","24","D_LaptopSpec"
